Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,25.557634353637695,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25.847238697999206,,,,,,,,,,,,,,,25.268030009276185,,,,,,,,,,,,,,,25.774838447379885,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,39709972.0,,,,,,,,,,,,,,
2019-12-23,25.774837493896484,69.08230590820312,89.6500015258789,31.62541961669922,225.47999572753906,270.7370300292969,163.52639770507812,67.44200134277344,48.07792282104492,290.2872314453125,205.9614715576172,151.40626525878906,59.46981430053711,27.947999954223633,181.62921142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.811036782395977,69.14311779720683,89.6500015258789,31.643404345224475,226.6699981689453,272.5831111876809,164.65491319586565,67.98999786376953,48.36686477348236,292.787095647066,208.36892096270003,152.0891770946199,60.214367346954624,28.134000778198242,182.92046212818107,25.521432448747742,68.1993160921372,89.22550201416016,31.427594463393866,224.92999267578125,270.47857979388164,163.13690709095297,67.32550048828125,48.01663271114495,290.1212413682583,205.46200148565563,151.27160555335712,59.36273578436431,27.333332061767578,181.55154053982412,25.557633408189282,68.23823659189873,89.41300201416016,31.5085240266394,226.61000061035156,272.2139005897967,163.82599414757198,67.79350280761719,48.15672486806782,291.72270290341356,206.48092470038998,152.0891770946199,59.89313939777736,27.45199966430664,182.66802804526867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35098090.0,98572000.0,42728000.0,33995400.0,3504100.0,1309800.0,4368600.0,17662000.0,9300800.0,3590500.0,13348900.0,17718200.0,35506000.0,199794000.0,5831700.0
2019-12-24,25.630037307739258,69.14798736572266,89.46050262451172,31.670385360717773,225.47000122070312,271.5863037109375,163.0370330810547,67.1780014038086,47.902801513671875,290.4923095703125,204.902587890625,151.37741088867188,59.420005798339844,28.350000381469727,182.10491943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.847239739289627,69.2988071019458,89.77850341796875,31.72433611981796,225.64999389648438,271.78937381293815,163.62625974236173,67.51300048828125,48.15671956389594,291.302800048279,206.5708160240842,151.69482619699377,59.591826894258865,28.364667892456055,182.54180515521853,25.55763538326102,68.81960906914506,89.37899780273438,31.580461711823364,224.8800048828125,270.78323455600093,162.6675206390288,67.13899993896484,47.841511410522635,289.6329756944202,204.7827199565803,151.12731809476588,58.971781478149836,27.512666702270508,181.4641458076347,25.811038777050506,69.25015461628323,89.69049835205078,31.64340655093122,225.24000549316406,271.2909238954875,163.0969523701526,67.42500305175781,47.9816035520152,290.9610154657222,206.08134513165749,151.47358800595276,59.31541987031748,27.890666961669922,181.6486122891264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22184338.0,48478800.0,17626000.0,13805400.0,961100.0,543600.0,1238000.0,6950000.0,3359300.0,641100.0,6046300.0,8989200.0,13886400.0,120820500.0,2420900.0
2019-12-25,25.4852352142334,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25.630039073164124,,,,,,,,,,,,,,,25.412834955710327,,,,,,,,,,,,,,,25.630039073164124,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,13572736.0,,,,,,,,,,,,,,
2019-12-26,25.593833923339844,70.5199203491211,93.4384994506836,31.940153121948242,226.4499969482422,272.9708251953125,164.29537963867188,68.0199966430664,48.174232482910156,292.1719665527344,207.56976318359375,152.61819458007812,59.561946868896484,28.729333877563477,183.64862060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.593833923339844,70.53694946458934,93.52300262451172,31.976122585644635,226.50999450683594,272.9708251953125,164.31535781415124,68.06635284423828,48.174232482910156,292.33795665672653,207.59974541074124,152.67590378268392,59.8433352634978,28.898666381835938,183.66802721742178,25.376629841403155,69.25260229251506,89.9749984741211,31.733333851049256,225.63999938964844,271.2816450087292,163.05700705884408,67.22350311279297,47.97285023415569,290.80482795116427,205.0923959258127,151.3966293099658,59.26561817009872,28.42333221435547,182.23115277989513,25.449030088087373,69.28179081998722,90.05049896240234,31.760309233703122,225.9199981689453,271.82623561919536,163.18682710225264,67.30850219726562,48.08667280515157,291.10754383560817,205.35213011523484,151.5505303014521,59.45486835603784,28.527332305908203,182.41561929290205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13863242.0,93121200.0,120108000.0,26992100.0,1725700.0,1101800.0,2155500.0,13350000.0,6228500.0,1369200.0,9350700.0,14520600.0,18285200.0,159508500.0,5237000.0
2019-12-27,,70.49317169189453,93.48999786376953,31.787290573120117,226.13999938964844,271.4754638671875,164.7647705078125,67.59449768066406,48.46316909790039,293.6756896972656,207.8794403076172,152.89715576171875,58.98423385620117,28.691999435424805,183.8719024658203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.50751774055202,95.06999969482422,32.12000302930497,226.97000122070312,273.49692508327087,165.24415529416075,68.22650146484375,48.55072877209708,294.44714115643427,208.7085471747241,153.46464920763742,59.84831697226658,29.020666122436523,184.35733438687842,,70.08451738850106,93.30049896240234,31.706360979755896,225.57000732421875,270.6170428491149,163.68617759685367,67.46549987792969,48.156718588362104,291.1758257847297,206.37103100569232,152.18537461945638,58.720278331348126,28.407333374023438,182.9787095087782,,70.81426039741645,94.14600372314453,32.10201829408653,226.86000061035156,273.4230942278411,164.644931930667,68.14949798583984,48.16547288575175,292.95308163213946,208.44882823681485,153.36845741007494,59.71385042552528,29.0,184.21171073624362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,146266000.0,123732000.0,28111300.0,2769400.0,1439100.0,3409900.0,20768000.0,6895500.0,2042600.0,10284200.0,18412800.0,25464400.0,149185500.0,5448600.0
2019-12-29,25.630037307739258,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25.847239739289627,,,,,,,,,,,,,,,25.55763538326102,,,,,,,,,,,,,,,25.55763538326102,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,22966690.0,,,,,,,,,,,,,,
2019-12-30,25.449033737182617,70.91154479980469,92.34449768066406,31.607444763183594,225.75999450683594,272.4262390136719,162.22808837890625,66.80699920654297,48.393131256103516,290.7266845703125,204.19334411621094,151.5794219970703,57.85122299194336,27.64666748046875,182.3573455810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666237850263848,71.19614778664572,94.19999694824219,32.057052777281584,226.60000610351562,272.86004108978636,164.7248269583923,67.6500015258789,48.498199539316744,293.9784511692948,207.6796352180297,152.95488859527137,58.81739954957644,28.600000381469727,183.9592648924247,25.449033737182617,69.37908773526227,92.03099822998047,31.55349056660654,224.6699981689453,271.060128670469,160.98970055748333,66.70099639892578,48.20926092546524,288.34399675214456,203.6838749233673,150.75222231140808,57.537461354438456,27.284000396728516,181.6680257789817,25.63003855720219,70.41045528735668,93.69999694824219,31.98511384851218,226.13999938964844,271.5585785235109,164.6449294951828,67.5,48.314329208678465,293.7636176840261,207.63968432183404,152.9260339869072,58.765108476439664,28.586000442504883,183.794219827524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13147121.0,144114400.0,73494000.0,30705100.0,2769700.0,1238900.0,3197100.0,21018000.0,6431700.0,2717600.0,10524300.0,16348400.0,25805600.0,188796000.0,4833600.0
2019-12-31,25.52143096923828,71.42965698242188,92.39199829101562,31.670385360717773,226.5,271.3001708984375,162.42782592773438,66.85099792480469,48.46316909790039,291.57623291015625,205.03245544433594,151.68521118164062,58.59327697753906,27.8886661529541,182.42532348632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52143096923828,71.43695411356305,92.66300201416016,31.706351390039075,226.72000122070312,272.7124222298689,163.04701222476154,66.9000015258789,48.48943867018942,291.90824286568477,205.3421244363955,151.75254837862147,58.687900169210245,28.086000442504883,182.52241580339597,25.376628810808526,70.42504319646342,91.61150360107422,31.44558138383644,225.13999938964844,269.6940607126547,161.5889254145589,66.4542465209961,48.13920665352277,288.82246646633916,203.3842103770309,150.482887036769,57.305868857022595,26.80533218383789,181.10494797092676,25.44902905455243,70.52477560427792,92.0999984741211,31.499532142936626,226.16000366210938,272.2970425922248,161.828602567533,66.50550079345703,48.33183459669543,289.14473158249433,203.7837803198272,150.79068906272417,57.49760782413946,27.0,181.60980135410577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16332772.0,100805600.0,50130000.0,29630100.0,3145200.0,1550700.0,3273500.0,19236000.0,7982600.0,2478600.0,8953500.0,18369400.0,23100400.0,154285500.0,5273000.0
2020-01-01,25.412832260131836,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25.52143347186809,,,,,,,,,,,,,,,25.376631299239044,,,,,,,,,,,,,,,25.52143347186809,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8517342.0,,,,,,,,,,,,,,
2020-01-02,25.449033737182617,73.05941772460938,94.90049743652344,32.048057556152344,228.38999938964844,269.05718994140625,166.77215576171875,68.36849975585938,48.14796829223633,296.2635192871094,209.55764770507812,154.49383544921875,59.741233825683594,28.68400001525879,185.5514678955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.521435665190445,73.12022962425974,94.90049743652344,32.066042287704995,228.38999938964844,271.9093830164878,166.85205322498592,68.40699768066406,48.533220870537434,296.40021525352347,209.567631618486,154.59964055886633,59.741233825683594,28.713333129882812,185.57088931772495,25.376633480117043,71.80425922502661,93.2074966430664,31.73333332957292,226.7100067138672,268.6049089026863,163.36660067950984,67.07749938964844,47.946582694878124,292.4648793379339,206.05137352932064,152.2911841188567,58.946874779176476,28.11400032043457,183.22140091240706,25.41283444412096,72.0596662342271,93.75,31.787284093994074,227.50999450683594,271.4294118768049,163.70615346923313,67.07749938964844,48.43690689094708,293.4023210243274,206.53086049736757,152.7240178667575,59.45237529974097,28.299999237060547,183.49324156662865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11430744.0,135480400.0,80580000.0,37614200.0,3764000.0,2103600.0,5189300.0,28132000.0,11867700.0,3272400.0,12077100.0,22622100.0,23753600.0,142981500.0,8733000.0
2020-01-03,,72.34912109375,93.74849700927734,31.382638931274414,226.17999267578125,269.2786865234375,165.95321655273438,68.03299713134766,47.885292053222656,293.373046875,208.44883728027344,152.5701141357422,58.785030364990234,29.534000396728516,184.0757598876953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73.11534943478267,94.30999755859375,31.60744292525135,227.42999267578125,270.3586284198388,166.55243990187623,68.625,48.14796775464908,295.31632306438837,210.17699945533317,153.84938873800684,59.22329582572905,30.266666412353516,185.39613508674205,,72.12290264109468,93.2249984741211,31.256745813248482,225.47999572753906,267.06336620154843,164.78474473690227,67.2771987915039,47.35994733049039,291.58604574483894,206.73065901927617,152.03147528780082,58.29447003125392,29.128000259399414,182.44470119983563,,72.28101207284324,93.2249984741211,31.454574425623935,225.69000244140625,267.72795666432154,164.8446640240399,67.39299774169922,47.56132958553977,292.4258304834021,206.99039321107009,152.2815680934935,58.54348527478825,29.366666793823242,182.9204297367539,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,146322800.0,75288000.0,50357900.0,3023900.0,1926000.0,3205400.0,23728000.0,11354500.0,2501300.0,11188400.0,21116200.0,20538400.0,266677500.0,4899700.0
2020-01-05,25.014623641967773,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25.3404289300115,,,,,,,,,,,,,,,24.978422683086908,,,,,,,,,,,,,,,25.3404289300115,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25239125.0,,,,,,,,,,,,,,
2020-01-06,24.978424072265625,72.92562866210938,95.14399719238281,31.337682723999023,226.99000549316406,269.3525390625,173.22372436523438,69.71050262451172,47.86777877807617,294.15423583984375,212.3746795654297,152.96449279785156,59.03154373168945,30.1026668548584,183.67770385742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01462503315981,72.96454916952321,95.18450164794922,31.38264627750912,227.1300048828125,269.59253868944245,173.44343858538778,69.82499694824219,48.07791866532683,294.2518630383682,212.55448147392332,153.03182999789843,59.0838385964548,30.104000091552734,183.69712527919654,24.652618766102183,71.21073602436357,93.0,30.906059366154782,224.6999969482422,266.4080365972073,164.23546523166794,67.5,47.736444271097184,289.06659524567647,206.3011216935698,150.54060310191838,57.58974737044526,29.333332061767578,181.7068517521152,24.978424072265625,71.46371561088966,93.0,30.94202883686785,224.99000549316406,268.18949861681926,164.78475078205145,67.5,47.85027018252713,290.375115593665,206.48092360206343,151.0888699818118,57.851214094931024,29.364667892456055,182.52237369619985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23401835.0,118387200.0,81236000.0,42185000.0,4263000.0,2655100.0,8836200.0,34646000.0,14698300.0,3307200.0,17058900.0,20813700.0,26263600.0,151995000.0,10109500.0
2020-01-07,24.869821548461914,72.5826644897461,95.34300231933594,31.130855560302734,225.9199981689453,268.92791748046875,175.77040100097656,69.66699981689453,47.500038146972656,293.15814208984375,212.8341827392578,151.56979370117188,59.7462158203125,31.270666122436523,183.19227600097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.01462371345718,73.19321099832098,95.69450378417969,31.40061966213035,227.25999450683594,269.24174794274586,176.63926117493645,70.14949798583984,47.806488669961304,296.2536927821115,214.35257601249737,153.5800761614419,60.20440668149281,31.441999435424805,184.56119738891144,24.725019383466652,72.36130825378376,94.60199737548828,31.049925986730784,225.44000244140625,267.0172164431958,171.86549809413424,69.51899719238281,47.4124818089931,292.835906810561,211.52557360113443,151.31971556113726,58.86470367371918,30.224000930786133,183.10490182239465,24.942221795488535,72.9353691022173,95.2249984741211,31.202794483582984,227.25999450683594,268.9002273858257,173.0040103092443,69.89700317382812,47.675154162991966,294.652201622521,212.59444686211572,153.24343420487318,59.315420583114125,30.760000228881836,184.0660474152048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13923075.0,108872000.0,80898000.0,34149000.0,3517000.0,1963400.0,8272700.0,30054000.0,9973900.0,3182000.0,14912400.0,21634100.0,31485600.0,268231500.0,4392300.0
2020-01-08,24.761220932006836,73.750244140625,94.59850311279297,31.445581436157227,225.99000549316406,272.0108642578125,177.09866333007812,70.21600341796875,47.58759307861328,298.330810546875,214.9918975830078,153.98403930664062,59.8582763671875,32.80933380126953,186.32815551757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,24.761220932006836,74.05430365589083,95.55000305175781,31.64340660358116,227.83999633789062,272.7400742930867,178.6166846582756,70.5790023803711,47.84151112733432,300.1397709183515,216.01082079105237,154.666965811963,60.27163872093533,33.232666015625,186.8912582291679,24.616418753792313,72.28346133591573,94.3219985961914,31.067908970645238,225.8699951171875,268.14332149800725,174.52202727892504,69.54199981689453,47.41248040782921,293.8426515809735,212.38466321478168,151.92566115891236,59.30296972266618,31.215333938598633,183.29906557929226,24.616418753792313,72.28346133591573,94.9020004272461,31.085893700454044,226.02999877929688,268.5956024238141,175.0013968208726,69.60399627685547,47.51754867831167,294.1066503999711,212.77424925864918,152.86827908683844,59.70388435586434,31.579999923706055,183.96896388815256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22150479.0,132079200.0,70160000.0,45311600.0,3780300.0,2492800.0,7225100.0,30560000.0,10676000.0,3224400.0,13475000.0,27746500.0,27710800.0,467164500.0,5712000.0
2020-01-09,25.340431213378906,75.31674194335938,95.05249786376953,31.499534606933594,228.64999389648438,276.376953125,179.36570739746094,70.99150085449219,48.45442199707031,302.2420654296875,218.06863403320312,155.9077606201172,60.51567459106445,32.089332580566406,187.6194610595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.376632175521753,75.5113370188065,95.89099884033203,31.769302144482463,228.85000610351562,278.7214570216012,179.6653038388187,71.36650085449219,48.50695780939106,304.04123813290926,218.1485510729391,156.03280701784013,61.24030593080252,33.253334045410156,188.26993813780274,24.833622756205546,74.48240460797354,94.79000091552734,31.418605031716275,226.9199981689453,274.79853270757656,177.05870812682474,70.51349639892578,48.0166335812457,301.18601046531325,216.05077069706587,154.88819217445788,59.977800850493004,31.524667739868164,186.91073451376607,24.869823718348393,74.73537672138954,95.49449920654297,31.74232333258554,226.9199981689453,275.5738837799537,178.60668910899977,71.02850341796875,48.15672574070715,301.4402514457164,217.30942977701974,155.66729581022366,60.722357661737846,33.13999938964844,187.37674506854887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31310879.0,170108400.0,63346000.0,39861600.0,3497300.0,3261200.0,5952900.0,30018000.0,15398000.0,3292600.0,12642800.0,21385000.0,25511200.0,426606000.0,6748000.0
2020-01-10,,75.48703002929688,94.15799713134766,31.238765716552734,226.6199951171875,274.3645935058594,179.9649200439453,71.48650360107422,48.62077331542969,304.2660827636719,217.82887268066406,155.18637084960938,60.83938980102539,31.876667022705078,188.12428283691406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76.0562359879579,95.34700012207031,31.535505216318114,228.52999877929688,277.16140554568466,180.44428960105364,71.74645233154297,48.97100533313388,305.0287757061016,219.6469509533587,156.99467097087756,61.89272293465988,32.3293342590332,188.90097684042794,,74.98107825011041,94.0,31.166826789193337,226.58999633789062,273.82924232376223,178.4568953752902,70.9175033569336,48.550728915924886,301.8899745072121,217.18955163542753,155.03246984422321,60.69744932645114,31.579999923706055,187.48350917294965,,75.55271163708832,95.26850128173828,31.47256036999707,228.5,276.9121947112719,179.6053890663932,71.37799835205078,48.57699514823168,304.6669598319688,218.96766376882334,156.60993313421986,61.58892411508312,32.11933135986328,187.86214546270935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,140644800.0,57074000.0,39730400.0,2572900.0,2024200.0,5111800.0,36414000.0,13040100.0,2948000.0,12119400.0,20725900.0,31629600.0,194392500.0,6586400.0
2020-01-12,25.19562530517578,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25.449028660771372,,,,,,,,,,,,,,,25.01462219220382,,,,,,,,,,,,,,,25.340427461364968,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,24584632.0,,,,,,,,,,,,,,
2020-01-13,25.159427642822266,77.09976196289062,94.56500244140625,31.52651596069336,228.4499969482422,276.7922668457031,183.61016845703125,71.96150207519531,49.1461181640625,308.216552734375,221.6748046875,157.05238342285156,62.746849060058594,34.990665435791016,189.63882446289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.340430779495165,77.12652306066812,94.9000015258789,31.53550661189273,228.47000122070312,277.5122376122818,184.2093765963603,72.0260009765625,49.23367449279689,308.6370351741645,221.73473865561098,157.08123802735656,62.99835684395975,35.04199981689453,189.90096183221158,25.123226681299258,75.68649391377143,94.04000091552734,31.166828168452426,226.1300048828125,273.9585245562442,180.89371555653238,71.3010025024414,48.52445620583294,305.95780617292263,218.97766942418951,155.1094235509376,61.44450062738585,32.79999923706055,188.61941452815861,25.195628604345274,75.80569029297067,94.56549835205078,31.328687331937147,227.0500030517578,274.06931312484835,181.0235356053344,71.80650329589844,48.620770171476664,306.30983451315376,219.3672554595275,155.59035319509795,61.67110537140774,32.900001525878906,188.7747562888085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16978173.0,121532000.0,55616000.0,37956100.0,3286700.0,1778600.0,6202600.0,33046000.0,14302900.0,3236400.0,14463400.0,21626500.0,31984000.0,397764000.0,11290500.0
2020-01-14,25.231826782226562,76.05866241455078,93.47200012207031,31.760305404663086,227.1699981689453,276.6814880371094,181.8824005126953,71.54399871826172,49.03229522705078,303.7478942871094,218.82781982421875,155.9462432861328,61.576473236083984,35.861331939697266,190.3378448486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.231826782226562,77.24814681412785,94.35549926757812,32.075029598471076,228.38999938964844,277.8352890714593,183.61015451853208,72.08999633789062,49.28621327180528,309.3996531571971,222.14430833264623,157.36017754315313,62.572533953328524,36.49399948120117,191.21161631492825,24.90602150634747,75.93461117886508,92.92749786376953,31.57147088837829,226.8800048828125,275.6015178746108,181.8025030524067,71.41850280761719,48.88344879119749,302.9851713755869,218.3982828899073,155.55187747527793,61.444495495022686,34.99333190917969,189.45435526355723,25.159424867168116,77.036522576983,94.29399871826172,31.742320674983137,227.85000610351562,276.2199676233694,183.2606050346297,71.95050048828125,49.24243510479314,309.1649577073096,221.37512017380453,157.15818064494712,62.31853740652354,36.284000396728516,191.00774321942185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12477898.0,161954400.0,68818000.0,66719300.0,3355400.0,1459900.0,4342300.0,31178000.0,16345300.0,4951400.0,13288900.0,23477400.0,35908800.0,434943000.0,6236500.0
2020-01-15,25.12322235107422,75.73271942138672,93.10099792480469,31.17582130432129,228.35000610351562,277.669189453125,180.82379150390625,71.95999908447266,49.645198822021484,307.27783203125,220.9156036376953,156.9562225341797,61.150665283203125,34.56666564941406,193.9785919189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.195624261641083,76.74463049558277,93.94300079345703,31.283729708735923,228.63999938964844,277.8722595918924,182.8511420008153,72.06974792480469,49.89035922556777,308.72500646963135,221.44504068715062,157.68724513042773,61.92759150141375,35.85599899291992,194.31838536342786,25.05082211144921,75.29730406682582,92.75450134277344,30.879081767774252,226.77999877929688,275.1031367008688,180.3843630779763,71.510498046875,49.03229447309579,304.13905966798745,219.90667959380474,156.36950234249136,60.891687344019275,34.452667236328125,190.5999900130329,25.195624261641083,75.85677809337413,93.61250305175781,31.265744974666816,226.8000030517578,275.3892771460899,181.44297779196236,71.510498046875,49.03229447309579,305.2635390040603,220.37618267428272,156.4175835749301,61.70347553869652,35.31733322143555,191.2601702920546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12987230.0,121923600.0,57932000.0,74745500.0,2662500.0,1604000.0,3886600.0,25654000.0,17735400.0,4664200.0,10036500.0,21417900.0,26310400.0,260532000.0,10831100.0
2020-01-16,25.050823211669922,76.68138122558594,93.89700317382812,31.220775604248047,229.72999572753906,279.708984375,182.45167541503906,72.58499908447266,49.750267028808594,313.1936340332031,221.5349578857422,159.83216857910156,61.98735809326172,34.232666015625,195.09507751464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.123223454474715,76.79328048123296,94.27950286865234,31.46356429688949,230.02999877929688,280.65971504069375,182.87112567816934,72.59950256347656,49.86409293319966,313.22296724288975,222.39404701107708,159.89950577937597,62.047123115102565,34.297332763671875,195.62905556712693,24.9784212979232,75.91515266855863,93.3010025024414,31.11286723180545,228.52000427246094,277.81676246343255,180.72393654190836,72.0459976196289,49.566396726372254,308.0014470351869,220.15641562255863,157.77379012947486,61.451976879744045,32.81133270263672,193.95916864712467,25.123223454474715,76.28002411698388,94.14949798583984,31.382634732675676,229.33999633789062,278.1952124795386,181.9922687998678,72.37200164794922,49.77653326056807,310.45576832745945,222.33411304182854,158.08159217048515,61.68605179903222,32.91666793823242,195.14362366745664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11523975.0,108829200.0,53190000.0,50368500.0,3036400.0,1758600.0,3485300.0,23474000.0,10234100.0,3323300.0,10015300.0,23865400.0,28419200.0,326050500.0,9983700.0
